"","category","numDEInCat","numInCat","padj","Term"
"9130","GO:0019531",0,3,1,"oxalate transmembrane transporter activity"
"9131","GO:0019534",0,7,1,"toxin transporter activity"
"9132","GO:0019706",0,2,1,"protein-cysteine S-palmitoleyltransferase activity"
"9133","GO:0019707",0,2,1,"protein-cysteine S-acyltransferase activity"
"9134","GO:0019763",0,6,1,"immunoglobulin receptor activity"
"9136","GO:0019767",0,2,1,"IgE receptor activity"
"9137","GO:0019770",0,2,1,"IgG receptor activity"
"9138","GO:0019776",0,1,1,"Atg8 ligase activity"
"9141","GO:0019777",0,2,1,"Atg12 ligase activity"
"9144","GO:0019778",0,1,1,"APG12 activating enzyme activity"
"9145","GO:0019780",0,1,1,"FAT10 activating enzyme activity"
"9146","GO:0019781",0,2,1,"NEDD8 activating enzyme activity"
"9148","GO:0019782",0,1,1,"ISG15 activating enzyme activity"
"9149","GO:0019783",0,48,1,"small conjugating protein-specific protease activity"
"9151","GO:0019784",0,2,1,"NEDD8-specific protease activity"
"9152","GO:0019787",1,271,1,"small conjugating protein ligase activity"
"9158","GO:0019788",0,4,1,"NEDD8 ligase activity"
"9164","GO:0019789",0,11,1,"SUMO ligase activity"
"9168","GO:0019797",0,3,1,"procollagen-proline 3-dioxygenase activity"
"9174","GO:0019798",0,7,1,"procollagen-proline dioxygenase activity"
"9175","GO:0019799",0,7,1,"tubulin N-acetyltransferase activity"
"9183","GO:0019807",0,1,1,"aspartoacylase activity"
"9188","GO:0019808",0,1,1,"polyamine binding"
"9189","GO:0019809",0,1,1,"spermidine binding"
"9190","GO:0019811",0,1,1,"cocaine binding"
"9191","GO:0019825",0,22,1,"oxygen binding"
"9193","GO:0019826",0,3,1,"oxygen sensor activity"
"9194","GO:0019829",1,35,1,"cation-transporting ATPase activity"
"9196","GO:0019834",1,2,0.758532056073391,"phospholipase A2 inhibitor activity"
"9197","GO:0019838",1,91,1,"growth factor binding"
"9198","GO:0019840",0,13,1,"isoprenoid binding"
"9199","GO:0019841",0,7,1,"retinol binding"
"9201","GO:0019842",1,59,1,"vitamin binding"
"9202","GO:0019843",1,37,1,"rRNA binding"
"9203","GO:0019855",0,4,1,"calcium channel inhibitor activity"
"9204","GO:0019862",0,3,1,"IgA binding"
"9205","GO:0019863",0,4,1,"IgE binding"
"9206","GO:0019864",0,11,1,"IgG binding"
"9207","GO:0019865",0,18,1,"immunoglobulin binding"
"9208","GO:0019869",0,1,1,"chloride channel inhibitor activity"
"9209","GO:0019870",0,1,1,"potassium channel inhibitor activity"
"9210","GO:0019871",0,3,1,"sodium channel inhibitor activity"
"9211","GO:0019887",1,99,1,"protein kinase regulator activity"
"9212","GO:0019888",0,67,1,"protein phosphatase regulator activity"
"9213","GO:0019894",0,18,1,"kinesin binding"
"9214","GO:0019899",5,1005,1,"enzyme binding"
"9215","GO:0019900",2,357,1,"kinase binding"
"9216","GO:0019901",1,322,1,"protein kinase binding"
"9217","GO:0019902",0,115,1,"phosphatase binding"
"9218","GO:0019903",0,68,1,"protein phosphatase binding"
"9219","GO:0019904",5,482,1,"protein domain specific binding"
"9220","GO:0019905",0,30,1,"syntaxin binding"
"9228","GO:0019911",0,2,1,"structural constituent of myelin sheath"
"9229","GO:0019912",0,1,1,"cyclin-dependent protein kinase activating kinase activity"
"9232","GO:0019948",0,2,1,"SUMO activating enzyme activity"
"9235","GO:0019955",0,49,1,"cytokine binding"
"9238","GO:0019956",0,9,1,"chemokine binding"
"9239","GO:0019957",0,6,1,"C-C chemokine binding"
"9240","GO:0019958",0,2,1,"C-X-C chemokine binding"
"9241","GO:0019959",0,2,1,"interleukin-8 binding"
"9242","GO:0019961",0,2,1,"interferon binding"
"9243","GO:0019962",0,1,1,"type I interferon binding"
"9253","GO:0019964",0,1,1,"interferon-gamma binding"
"9256","GO:0019966",0,3,1,"interleukin-1 binding"
"9257","GO:0019970",0,1,1,"interleukin-11 binding"
"9258","GO:0019976",0,3,1,"interleukin-2 binding"
"9259","GO:0019981",0,2,1,"interleukin-6 binding"
"9260","GO:0019992",0,7,1,"diacylglycerol binding"
"9261","GO:0020037",2,93,1,"heme binding"
"9262","GO:0022803",1,212,1,"passive transmembrane transporter activity"
"9263","GO:0022804",4,242,1,"active transmembrane transporter activity"
"9267","GO:0022821",0,4,1,"potassium ion antiporter activity"
"9268","GO:0022824",0,1,1,"transmitter-gated ion channel activity"
"9269","GO:0022829",0,14,1,"wide pore channel activity"
"9271","GO:0022832",0,100,1,"voltage-gated channel activity"
"9272","GO:0022833",0,2,1,"mechanically gated channel activity"
"9273","GO:0022834",0,60,1,"ligand-gated channel activity"
"9274","GO:0022835",0,1,1,"transmitter-gated channel activity"
"9276","GO:0022836",0,157,1,"gated channel activity"
"9277","GO:0022838",1,202,1,"substrate-specific channel activity"
"9278","GO:0022839",0,157,1,"ion gated channel activity"
"9279","GO:0022840",0,1,1,"leak channel activity"
"9280","GO:0022842",0,1,1,"narrow pore channel activity"
"9281","GO:0022843",0,63,1,"voltage-gated cation channel activity"
"9282","GO:0022857",7,629,1,"transmembrane transporter activity"
"9284","GO:0022858",1,4,1,"alanine transmembrane transporter activity"
"9285","GO:0022865",0,1,1,"transmembrane electron transfer carrier"
"9286","GO:0022884",0,20,1,"macromolecule transmembrane transporter activity"
"9287","GO:0022889",1,4,1,"serine transmembrane transporter activity"
"9288","GO:0022890",3,292,1,"inorganic cation transmembrane transporter activity"
"9290","GO:0022891",6,567,1,"substrate-specific transmembrane transporter activity"
"9291","GO:0022892",8,679,0.922511085167158,"substrate-specific transporter activity"
"9292","GO:0022897",0,2,1,"proton-dependent peptide secondary active transmembrane transporter activity"
"9293","GO:0023029",0,1,1,"MHC class Ib protein binding"
"9294","GO:0030020",0,9,1,"extracellular matrix structural constituent conferring tensile strength"
"9295","GO:0030021",0,2,1,"extracellular matrix structural constituent conferring compression resistance"
"9296","GO:0030023",0,4,1,"extracellular matrix constituent conferring elasticity"
"9297","GO:0030060",0,3,1,"L-malate dehydrogenase activity"
"9310","GO:0030107",0,3,1,"HLA-A specific inhibitory MHC class I receptor activity"
"9311","GO:0030108",0,1,1,"HLA-A specific activating MHC class I receptor activity"
"9312","GO:0030109",0,3,1,"HLA-B specific inhibitory MHC class I receptor activity"
"9313","GO:0030144",0,1,1,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity"
"9323","GO:0030145",0,36,1,"manganese ion binding"
"9324","GO:0030151",0,4,1,"molybdenum ion binding"
"9325","GO:0030156",0,2,1,"benzodiazepine receptor binding"
"9327","GO:0030158",0,2,1,"protein xylosyltransferase activity"
"9335","GO:0030159",0,17,1,"receptor signaling complex scaffold activity"
"9337","GO:0030160",0,3,1,"GKAP/Homer scaffold activity"
"9339","GO:0030165",1,62,1,"PDZ domain binding"
"9341","GO:0030169",0,12,1,"low-density lipoprotein particle binding"
"9342","GO:0030170",0,43,1,"pyridoxal phosphate binding"
"9343","GO:0030171",0,2,1,"voltage-gated proton channel activity"
"9345","GO:0030172",0,2,1,"troponin C binding"
"9346","GO:0030184",0,1,1,"nitric oxide transmembrane transporter activity"
"9347","GO:0030197",0,1,1,"extracellular matrix constituent, lubricant activity"
"9348","GO:0030215",0,6,1,"semaphorin receptor binding"
"9351","GO:0030226",0,1,1,"apolipoprotein receptor activity"
"9352","GO:0030228",0,12,1,"lipoprotein particle receptor activity"
"9354","GO:0030229",0,3,1,"very-low-density lipoprotein particle receptor activity"
"9357","GO:0030233",0,1,1,"deoxynucleotide transmembrane transporter activity"
"9358","GO:0030234",4,838,1,"enzyme regulator activity"
"9360","GO:0030235",1,6,1,"nitric-oxide synthase regulator activity"
"9361","GO:0030246",3,149,1,"carbohydrate binding"
"9364","GO:0030247",0,14,1,"polysaccharide binding"
"9365","GO:0030249",0,1,1,"guanylate cyclase regulator activity"
"9366","GO:0030250",0,1,1,"guanylate cyclase activator activity"
"9367","GO:0030267",0,1,1,"glyoxylate reductase (NADP) activity"
"9370","GO:0030272",0,3,1,"5-formyltetrahydrofolate cyclo-ligase activity"
"9377","GO:0030274",0,7,1,"LIM domain binding"
"9378","GO:0030275",0,14,1,"LRR domain binding"
"9379","GO:0030276",0,12,1,"clathrin binding"
"9380","GO:0030280",0,2,1,"structural constituent of epidermis"
"9381","GO:0030284",0,2,1,"estrogen receptor activity"
"9382","GO:0030290",0,1,1,"sphingolipid activator protein activity"
"9383","GO:0030291",1,20,1,"protein serine/threonine kinase inhibitor activity"
"9384","GO:0030292",0,5,1,"protein tyrosine kinase inhibitor activity"
"9385","GO:0030294",0,2,1,"receptor signaling protein tyrosine kinase inhibitor activity"
"9386","GO:0030295",0,29,1,"protein kinase activator activity"
"9387","GO:0030296",0,8,1,"protein tyrosine kinase activator activity"
"9388","GO:0030297",0,1,1,"transmembrane receptor protein tyrosine kinase activator activity"
"9389","GO:0030298",0,1,1,"receptor signaling protein tyrosine kinase activator activity"
"9390","GO:0030305",0,2,1,"heparanase activity"
"9391","GO:0030306",0,6,1,"ADP-ribosylation factor binding"
"9392","GO:0030331",0,21,1,"estrogen receptor binding"
"9393","GO:0030332",1,15,1,"cyclin binding"
"9394","GO:0030337",0,2,1,"DNA polymerase processivity factor activity"
"9396","GO:0030343",0,3,1,"vitamin D3 25-hydroxylase activity"
"9397","GO:0030345",0,2,1,"structural constituent of tooth enamel"
"9398","GO:0030346",0,4,1,"protein phosphatase 2B binding"
"9399","GO:0030348",0,1,1,"syntaxin-3 binding"
"9400","GO:0030350",0,3,1,"iron-responsive element binding"
"9401","GO:0030362",0,2,1,"protein phosphatase type 4 regulator activity"
"9402","GO:0030366",0,1,1,"Mo-molybdopterin synthase activity"
"9403","GO:0030368",0,2,1,"interleukin-17 receptor activity"
"9405","GO:0030371",1,8,1,"translation repressor activity"
"9406","GO:0030372",0,1,1,"high molecular weight B cell growth factor receptor binding"
"9410","GO:0030374",0,41,1,"ligand-dependent nuclear receptor transcription coactivator activity"
"9411","GO:0030375",0,3,1,"thyroid hormone receptor coactivator activity"
"9412","GO:0030377",0,1,1,"U-plasminogen activator receptor activity"
"9414","GO:0030378",0,1,1,"serine racemase activity"
"9415","GO:0030379",0,1,1,"neurotensin receptor activity, non-G-protein coupled"
"9419","GO:0030387",0,1,1,"fructosamine-3-kinase activity"
"9420","GO:0030395",0,2,1,"lactose binding"
"9421","GO:0030414",0,89,1,"peptidase inhibitor activity"
"9422","GO:0030429",0,1,1,"kynureninase activity"
"9424","GO:0030492",0,3,1,"hemoglobin binding"
"9426","GO:0030504",0,1,1,"inorganic diphosphate transmembrane transporter activity"
"9427","GO:0030506",0,13,1,"ankyrin binding"
"9428","GO:0030507",0,9,1,"spectrin binding"
"9429","GO:0030515",0,14,1,"snoRNA binding"
"9430","GO:0030519",0,1,1,"snoRNP binding"
"9431","GO:0030523",0,2,1,"dihydrolipoamide S-acyltransferase activity"
"9432","GO:0030544",0,19,1,"Hsp70 protein binding"
"9433","GO:0030545",0,26,1,"receptor regulator activity"
"9434","GO:0030546",0,19,1,"receptor activator activity"
"9435","GO:0030547",0,6,1,"receptor inhibitor activity"
"9436","GO:0030548",0,2,1,"acetylcholine receptor regulator activity"
"9437","GO:0030549",0,1,1,"acetylcholine receptor activator activity"
"9438","GO:0030551",0,21,1,"cyclic nucleotide binding"
"9439","GO:0030552",0,13,1,"cAMP binding"
"9443","GO:0030553",0,8,1,"cGMP binding"
"9446","GO:0030554",7,1394,1,"adenyl nucleotide binding"
"9447","GO:0030580",0,1,1,"quinone cofactor methyltransferase activity"
"9448","GO:0030586",0,1,1,"[methionine synthase] reductase activity"
"9454","GO:0030594",0,15,1,"neurotransmitter receptor activity"
"9455","GO:0030611",0,2,1,"arsenate reductase activity"
"9456","GO:0030612",0,1,1,"arsenate reductase (thioredoxin) activity"
"9457","GO:0030613",0,2,1,"oxidoreductase activity, acting on phosphorus or arsenic in donors"
"9458","GO:0030614",0,2,1,"oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor"
"9459","GO:0030616",0,1,1,"transforming growth factor beta receptor, common-partner cytoplasmic mediator activity"
"9462","GO:0030617",0,2,1,"transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity"
"9465","GO:0030618",0,5,1,"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity"
"9468","GO:0030621",0,8,1,"U4 snRNA binding"
"9469","GO:0030628",0,2,1,"pre-mRNA 3'-splice site binding"
"9470","GO:0030674",1,117,1,"protein binding, bridging"
"9471","GO:0030675",0,14,1,"Rac GTPase activator activity"
"9472","GO:0030676",0,7,1,"Rac guanyl-nucleotide exchange factor activity"
"9473","GO:0030695",1,435,1,"GTPase regulator activity"
"9474","GO:0030696",0,1,1,"tRNA (m5U54) methyltransferase activity"
"9475","GO:0030697",0,1,1,"S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity"
"9488","GO:0030729",0,1,1,"acetoacetate-CoA ligase activity"
"9490","GO:0030731",0,1,1,"guanidinoacetate N-methyltransferase activity"
"9496","GO:0030742",0,11,1,"GTP-dependent protein binding"
"9497","GO:0030748",0,1,1,"amine N-methyltransferase activity"
"9502","GO:0030791",0,1,1,"arsenite methyltransferase activity"
"9505","GO:0030792",0,1,1,"methylarsonite methyltransferase activity"
"9506","GO:0030881",0,2,1,"beta-2-microglobulin binding"
"9507","GO:0030882",0,2,1,"lipid antigen binding"
"9508","GO:0030883",0,1,1,"endogenous lipid antigen binding"
"9509","GO:0030884",0,2,1,"exogenous lipid antigen binding"
"9510","GO:0030898",1,5,1,"actin-dependent ATPase activity"
"9511","GO:0030899",0,1,1,"calcium-dependent ATPase activity"
"9512","GO:0030911",1,5,1,"TPR domain binding"
"9513","GO:0030942",0,3,1,"endoplasmic reticulum signal peptide binding"
"9514","GO:0030955",0,4,1,"potassium ion binding"
"9515","GO:0030957",1,6,1,"Tat protein binding"
"9516","GO:0030971",0,32,1,"receptor tyrosine kinase binding"
"9517","GO:0030976",0,4,1,"thiamine pyrophosphate binding"
"9522","GO:0030977",0,1,1,"taurine binding"
"9523","GO:0030983",0,22,1,"mismatched DNA binding"
"9526","GO:0030984",0,2,1,"kininogen binding"
"9527","GO:0031005",0,5,1,"filamin binding"
"9545","GO:0031013",0,3,1,"troponin I binding"
"9546","GO:0031071",0,1,1,"cysteine desulfurase activity"
"9551","GO:0031072",0,94,1,"heat shock protein binding"
"9552","GO:0031073",0,1,1,"cholesterol 26-hydroxylase activity"
"9553","GO:0031078",0,11,1,"histone deacetylase activity (H3-K14 specific)"
"9554","GO:0031127",0,3,1,"alpha-(1,2)-fucosyltransferase activity"
"9556","GO:0031208",0,1,1,"POZ domain binding"
"9557","GO:0031210",0,4,1,"phosphatidylcholine binding"
"9558","GO:0031267",0,126,1,"small GTPase binding"
"9559","GO:0031369",0,11,1,"translation initiation factor binding"
"9560","GO:0031370",0,1,1,"eukaryotic initiation factor 4G binding"
"9561","GO:0031386",0,2,1,"protein tag"
"9564","GO:0031402",0,3,1,"sodium ion binding"
"9565","GO:0031403",0,1,1,"lithium ion binding"
"9566","GO:0031404",0,4,1,"chloride ion binding"
"9567","GO:0031406",1,139,1,"carboxylic acid binding"
"9568","GO:0031418",1,20,1,"L-ascorbic acid binding"
"9570","GO:0031419",0,7,1,"cobalamin binding"
"9571","GO:0031420",0,6,1,"alkali metal ion binding"
"9572","GO:0031432",0,6,1,"titin binding"
"9573","GO:0031433",0,1,1,"telethonin binding"
"9574","GO:0031434",0,10,1,"mitogen-activated protein kinase kinase binding"
"9575","GO:0031435",0,18,1,"mitogen-activated protein kinase kinase kinase binding"
"9576","GO:0031489",0,3,1,"myosin V binding"
"9577","GO:0031490",0,24,1,"chromatin DNA binding"
"9578","GO:0031491",0,15,1,"nucleosome binding"
"9579","GO:0031492",0,7,1,"nucleosomal DNA binding"
"9580","GO:0031493",0,1,1,"nucleosomal histone binding"
"9581","GO:0031531",0,1,1,"thyrotropin-releasing hormone receptor binding"
"9584","GO:0031543",0,10,1,"peptidyl-proline dioxygenase activity"
"9585","GO:0031544",0,3,1,"peptidyl-proline 3-dioxygenase activity"
"9586","GO:0031545",0,7,1,"peptidyl-proline 4-dioxygenase activity"
"9588","GO:0031559",0,1,1,"oxidosqualene cyclase activity"
"9589","GO:0031593",0,34,1,"polyubiquitin binding"
"9590","GO:0031624",0,6,1,"ubiquitin conjugating enzyme binding"
"9591","GO:0031625",1,162,1,"ubiquitin protein ligase binding"
"9592","GO:0031626",0,1,1,"beta-endorphin binding"
"9593","GO:0031628",0,2,1,"opioid receptor binding"
"9594","GO:0031681",0,1,1,"G-protein beta-subunit binding"
"9595","GO:0031683",0,19,1,"G-protein beta/gamma-subunit complex binding"
"9596","GO:0031685",0,3,1,"adenosine receptor binding"
"9597","GO:0031687",0,1,1,"A2A adenosine receptor binding"
"9598","GO:0031690",0,13,1,"adrenergic receptor binding"
"9599","GO:0031691",0,1,1,"alpha-1A adrenergic receptor binding"
"9600","GO:0031692",0,2,1,"alpha-1B adrenergic receptor binding"
"9601","GO:0031694",0,5,1,"alpha-2A adrenergic receptor binding"
"9602","GO:0031695",0,1,1,"alpha-2B adrenergic receptor binding"
"9603","GO:0031696",0,2,1,"alpha-2C adrenergic receptor binding"
"9604","GO:0031697",0,2,1,"beta-1 adrenergic receptor binding"
"9605","GO:0031698",0,2,1,"beta-2 adrenergic receptor binding"
"9606","GO:0031699",0,1,1,"beta-3 adrenergic receptor binding"
"9607","GO:0031700",0,1,1,"adrenomedullin receptor binding"
"9608","GO:0031701",0,7,1,"angiotensin receptor binding"
"9609","GO:0031702",0,6,1,"type 1 angiotensin receptor binding"
"9611","GO:0031703",0,1,1,"type 2 angiotensin receptor binding"
"9613","GO:0031704",0,1,1,"apelin receptor binding"
"9616","GO:0031705",0,2,1,"bombesin receptor binding"
"9617","GO:0031707",0,1,1,"endothelin A receptor binding"
"9619","GO:0031708",0,1,1,"endothelin B receptor binding"
"9620","GO:0031710",0,1,1,"neuromedin B receptor binding"
"9621","GO:0031711",0,2,1,"bradykinin receptor binding"
