"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time","experiment.fasting_time","animal.Death","Dexamethasone","Treatment"
"795",175,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24530,"10540",NA,NA,NA,TRUE,"Dexamethasone"
"796",175,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Lean Mass","2015-02-02","fed",24554,"21560",NA,NA,NA,TRUE,"Dexamethasone"
"797",175,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24578,"1920,1520,1710,1510,1760",NA,NA,NA,TRUE,"Dexamethasone"
"798",182,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25443,"10010",NA,NA,NA,TRUE,"Dexamethasone"
"799",182,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Lean Mass","2015-02-09","fed",25467,"19620",NA,NA,NA,TRUE,"Dexamethasone"
"800",182,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Body Weight","2015-02-09","fed",25491,"30500",NA,NA,NA,TRUE,"Dexamethasone"
"801",184,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25766,"330,366,276,229,206,203,199,246,217","14:30:00",6,NA,TRUE,"Dexamethasone"
"802",189,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26049,"9810","16:00:00",NA,NA,TRUE,"Dexamethasone"
"803",189,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Lean Mass","2015-02-16","fed",26050,"19540","16:00:00",NA,NA,TRUE,"Dexamethasone"
"804",189,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Body Weight","2015-02-16","fed",26051,"30600","16:00:00",NA,NA,TRUE,"Dexamethasone"
"805",189,TRUE,"C57BL/6J","","M","+/+",1754,197,7017,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26086,"1730,1900,2300,1810,2580","16:00:00",NA,NA,TRUE,"Dexamethasone"
"806",71,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2014-10-21","fed",15849,"23500",NA,NA,NA,TRUE,"Dexamethasone"
"807",71,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15850,"1460",NA,NA,NA,TRUE,"Dexamethasone"
"808",71,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2014-10-21","fed",15851,"21590",NA,NA,NA,TRUE,"Dexamethasone"
"809",67,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2014-10-17","fed",15921,"24030",NA,NA,NA,TRUE,"Dexamethasone"
"810",67,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15922,"2070",NA,NA,NA,TRUE,"Dexamethasone"
"811",67,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2014-10-17","fed",15923,"21180",NA,NA,NA,TRUE,"Dexamethasone"
"812",70,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2014-10-20","fed",15997,"25600",NA,NA,NA,TRUE,"Dexamethasone"
"813",70,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2014-10-20","fed",15998,"2060",NA,NA,NA,TRUE,"Dexamethasone"
"814",70,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2014-10-20","fed",15999,"22620",NA,NA,NA,TRUE,"Dexamethasone"
"815",85,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2014-11-04","fed",16921,"27300",NA,NA,NA,TRUE,"Dexamethasone"
"816",85,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16922,"3150",NA,NA,NA,TRUE,"Dexamethasone"
"817",85,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2014-11-04","fed",16923,"23250",NA,NA,NA,TRUE,"Dexamethasone"
"818",99,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2014-11-18","fed",18607,"30200",NA,NA,NA,TRUE,"Dexamethasone"
"819",99,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18608,"4670",NA,NA,NA,TRUE,"Dexamethasone"
"820",99,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2014-11-18","fed",18609,"24590",NA,NA,NA,TRUE,"Dexamethasone"
"821",115,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2014-12-04","fed",19620,"31200",NA,NA,NA,TRUE,"Dexamethasone"
"822",115,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19621,"4770",NA,NA,NA,TRUE,"Dexamethasone"
"823",115,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2014-12-04","fed",19622,"25580",NA,NA,NA,TRUE,"Dexamethasone"
"824",127,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2014-12-16","fed",20785,"33600",NA,NA,NA,TRUE,"Dexamethasone"
"825",127,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20786,"7320",NA,NA,NA,TRUE,"Dexamethasone"
"826",127,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2014-12-16","fed",20787,"25400",NA,NA,NA,TRUE,"Dexamethasone"
"827",155,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2015-01-13","fed",22766,"38300",NA,NA,NA,TRUE,"Dexamethasone"
"828",155,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22767,"11440",NA,NA,NA,TRUE,"Dexamethasone"
"829",155,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2015-01-13","fed",22768,"26130",NA,NA,NA,TRUE,"Dexamethasone"
"830",158,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2015-01-16","fed",23172,"39200",NA,NA,NA,TRUE,"Dexamethasone"
"831",158,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23196,"25970",NA,NA,NA,TRUE,"Dexamethasone"
"832",158,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2015-01-16","fed",23220,"25970",NA,NA,NA,TRUE,"Dexamethasone"
"833",161,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2015-01-19","fed",23367,"36500","16:30:00",NA,NA,TRUE,"Dexamethasone"
"834",161,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23562,"10100","16:30:00",NA,NA,TRUE,"Dexamethasone"
"835",161,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2015-01-19","fed",23563,"25630","16:30:00",NA,NA,TRUE,"Dexamethasone"
"836",168,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2015-01-26","fed",23780,"34600",NA,NA,NA,TRUE,"Dexamethasone"
"837",168,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23803,"9230",NA,NA,NA,TRUE,"Dexamethasone"
"838",168,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2015-01-26","fed",23827,"24170",NA,NA,NA,TRUE,"Dexamethasone"
"839",161,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23845,"2720,2200,2250,2450,1780","16:30:00",NA,NA,TRUE,"Dexamethasone"
"840",168,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23875,"2060,2360,2700,3020,2660",NA,NA,NA,TRUE,"Dexamethasone"
"841",175,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2015-02-02","fed",24495,"35300",NA,NA,NA,TRUE,"Dexamethasone"
"842",175,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24531,"10030",NA,NA,NA,TRUE,"Dexamethasone"
"843",175,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2015-02-02","fed",24555,"23830",NA,NA,NA,TRUE,"Dexamethasone"
"844",175,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24579,"1560,2220,2240,2140,1850",NA,NA,NA,TRUE,"Dexamethasone"
"845",182,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25441,"8980",NA,NA,NA,TRUE,"Dexamethasone"
"846",182,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2015-02-09","fed",25465,"21690",NA,NA,NA,TRUE,"Dexamethasone"
"847",182,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2015-02-09","fed",25489,"32300",NA,NA,NA,TRUE,"Dexamethasone"
"848",184,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25765,"346,412,354,352,363,331,340,333,326","14:30:00",6,NA,TRUE,"Dexamethasone"
"849",189,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26046,"9270","16:00:00",NA,NA,TRUE,"Dexamethasone"
"850",189,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Lean Mass","2015-02-16","fed",26047,"21480","16:00:00",NA,NA,TRUE,"Dexamethasone"
"851",189,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Body Weight","2015-02-16","fed",26048,"32300","16:00:00",NA,NA,TRUE,"Dexamethasone"
"852",189,TRUE,"C57BL/6J","","M","+/+",1755,197,7018,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26085,"2300,2120,1900,1870,1830","16:00:00",NA,NA,TRUE,"Dexamethasone"
"853",71,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2014-10-21","fed",15903,"22500",NA,NA,NA,FALSE,"Water"
"854",71,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15904,"1240",NA,NA,NA,FALSE,"Water"
"855",71,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2014-10-21","fed",15905,"20970",NA,NA,NA,FALSE,"Water"
"856",67,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2014-10-17","fed",15924,"24580",NA,NA,NA,FALSE,"Water"
"857",67,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15925,"2260",NA,NA,NA,FALSE,"Water"
"858",67,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2014-10-17","fed",15926,"21520",NA,NA,NA,FALSE,"Water"
"859",70,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2014-10-20","fed",16051,"25300",NA,NA,NA,FALSE,"Water"
"860",70,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16052,"2000",NA,NA,NA,FALSE,"Water"
"861",70,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2014-10-20","fed",16053,"23380",NA,NA,NA,FALSE,"Water"
"862",85,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2014-11-04","fed",16924,"29000",NA,NA,NA,FALSE,"Water"
"863",85,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16925,"5060",NA,NA,NA,FALSE,"Water"
"864",85,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2014-11-04","fed",16926,"23030",NA,NA,NA,FALSE,"Water"
"865",99,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2014-11-18","fed",18610,"32000",NA,NA,NA,FALSE,"Water"
"866",99,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18611,"7320",NA,NA,NA,FALSE,"Water"
"867",99,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2014-11-18","fed",18612,"23720",NA,NA,NA,FALSE,"Water"
"868",115,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2014-12-04","fed",19623,"33000",NA,NA,NA,FALSE,"Water"
"869",115,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19624,"7910",NA,NA,NA,FALSE,"Water"
"870",115,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2014-12-04","fed",19625,"24390",NA,NA,NA,FALSE,"Water"
"871",127,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2014-12-16","fed",20788,"37300",NA,NA,NA,FALSE,"Water"
"872",127,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20789,"12360",NA,NA,NA,FALSE,"Water"
"873",127,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2014-12-16","fed",20790,"24160",NA,NA,NA,FALSE,"Water"
"874",141,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2014-12-30","fed",21207,"38600",NA,NA,NA,FALSE,"Water"
"875",141,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21208,"12950",NA,NA,NA,FALSE,"Water"
"876",141,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2014-12-30","fed",21209,"25150",NA,NA,NA,FALSE,"Water"
"877",155,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2015-01-13","fed",22769,"42200",NA,NA,NA,FALSE,"Water"
"878",155,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22770,"16230",NA,NA,NA,FALSE,"Water"
"879",155,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2015-01-13","fed",22771,"25410",NA,NA,NA,FALSE,"Water"
"880",158,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2015-01-16","fed",23173,"43800",NA,NA,NA,FALSE,"Water"
"881",158,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23197,"25960",NA,NA,NA,FALSE,"Water"
"882",158,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2015-01-16","fed",23221,"25960",NA,NA,NA,FALSE,"Water"
"883",161,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2015-01-19","fed",23368,"39000","16:30:00",NA,NA,FALSE,"Water"
"884",161,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23564,"13920","16:30:00",NA,NA,FALSE,"Water"
"885",161,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2015-01-19","fed",23565,"24650","16:30:00",NA,NA,FALSE,"Water"
"886",168,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2015-01-26","fed",23767,"39590",NA,NA,NA,FALSE,"Water"
"887",168,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23794,"12940",NA,NA,NA,FALSE,"Water"
"888",168,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2015-01-26","fed",23818,"26040",NA,NA,NA,FALSE,"Water"
"889",161,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23846,"2310,2460,3120,2040,2310","16:30:00",NA,NA,FALSE,"Water"
"890",168,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23865,"2190,3240,3750,3520,3250",NA,NA,NA,FALSE,"Water"
"891",175,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2015-02-02","fed",24506,"41000",NA,NA,NA,FALSE,"Water"
"892",175,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24520,"14970",NA,NA,NA,FALSE,"Water"
"893",175,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2015-02-02","fed",24544,"24960",NA,NA,NA,FALSE,"Water"
"894",175,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24568,"2390,1660,2000,2110,1850",NA,NA,NA,FALSE,"Water"
"895",182,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25457,"16260",NA,NA,NA,FALSE,"Water"
"896",182,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2015-02-09","fed",25481,"25970",NA,NA,NA,FALSE,"Water"
"897",182,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2015-02-09","fed",25505,"43400",NA,NA,NA,FALSE,"Water"
"898",184,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25727,"147,104,62,40,40,25,31,40,44","14:30:00",6,NA,FALSE,"Water"
"899",189,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26008,"18000","16:00:00",NA,NA,FALSE,"Water"
"900",189,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2015-02-16","fed",26009,"25840","16:00:00",NA,NA,FALSE,"Water"
"901",189,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2015-02-16","fed",26010,"44600","16:00:00",NA,NA,FALSE,"Water"
"902",189,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26072,"2440,2100,2230,2520,2300","16:00:00",NA,NA,FALSE,"Water"
"903",196,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Body Weight","2015-02-23","fed",26701,"44300","16:00:00",NA,NA,FALSE,"Water"
"904",196,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26781,"17820","16:00:00",NA,NA,FALSE,"Water"
"905",196,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Lean Mass","2015-02-23","fed",26784,"25760","16:00:00",NA,NA,FALSE,"Water"
"906",196,TRUE,"C57BL/6J","","M","+/+",1756,197,7019,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26817,"2890,2440,2520,2730,1900","16:00:00",NA,NA,FALSE,"Water"
"907",71,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-10-21","fed",15906,"21800",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"908",71,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15907,"1490",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"909",71,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-10-21","fed",15908,"19630",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"910",67,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-10-17","fed",15927,"23840",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"911",67,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15928,"2820",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"912",67,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-10-17","fed",15929,"20350",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"913",70,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-10-20","fed",16054,"23300",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"914",70,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16055,"2270",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"915",70,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-10-20","fed",16056,"21210",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"916",85,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-11-04","fed",16927,"26000",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"917",85,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16928,"4510",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"918",85,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-11-04","fed",16929,"20900",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"919",99,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-11-18","fed",18613,"28600",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"920",99,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18614,"5770",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"921",99,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-11-18","fed",18615,"21980",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"922",115,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-12-04","fed",19626,"30700",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"923",115,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19627,"6510",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"924",115,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-12-04","fed",19628,"23440",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"925",127,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-12-16","fed",20791,"33400",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"926",127,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20792,"9700",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"927",127,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-12-16","fed",20793,"23380",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"928",141,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2014-12-30","fed",21210,"36100",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"929",141,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21211,"11660",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"930",141,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2014-12-30","fed",21212,"23760",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"931",155,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-01-13","fed",22772,"40100",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"932",155,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22773,"14930",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"933",155,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2015-01-13","fed",22774,"24280",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"934",158,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-01-16","fed",23174,"41700",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"935",158,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23198,"16540",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"936",158,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2015-01-16","fed",23222,"24240",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"937",161,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-01-19","fed",23369,"39200","16:30:00",NA,"2015-02-20",TRUE,"Dexamethasone"
"938",161,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23566,"14210","16:30:00",NA,"2015-02-20",TRUE,"Dexamethasone"
"939",161,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Lean Mass","2015-01-19","fed",23567,"24080","16:30:00",NA,"2015-02-20",TRUE,"Dexamethasone"
"940",168,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Body Weight","2015-01-26","fed",23781,"37600",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
"941",168,FALSE,"C57BL/6J","Unknown","M","+/+",1757,193,7020,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23804,"13800",NA,NA,"2015-02-20",TRUE,"Dexamethasone"
